Latitude,Longitude,Accident Severity,Weather,Road Type,Hour
13.57528657653215,76.694321211671,Minor,Clear,Rural,17
21.06411782587745,78.07378774097212,Minor,Foggy,Rural,18
15.324779272145458,75.99398830951523,Minor,Foggy,Urban,8
21.53643187551019,72.70892911625462,Minor,Foggy,Rural,5
14.63425046740911,75.06095863358938,Serious,Foggy,Rural,1
10.553427896558782,76.4953672722147,Minor,Foggy,Rural,11
16.215492567325143,75.53357404613082,Serious,Foggy,Rural,23
22.759642922866277,87.4950079643683,Serious,Rainy,Urban,23
13.01300588543256,78.43776571364837,Minor,Foggy,Urban,14
22.628514338654075,88.18544223089965,Serious,Clear,Urban,14
23.18829456518418,87.1940266722632,Minor,Foggy,Urban,6
17.08458052327702,74.40651668829943,Serious,Rainy,Rural,9
20.16423092995611,76.2335339611013,Serious,Foggy,Urban,13
21.28627736638567,72.72349028667361,Fatal,Foggy,Rural,14
29.73890258905068,76.96219004131454,Serious,Rainy,Urban,23
13.504039276185063,80.07880277767411,Minor,Rainy,Urban,16
16.53079701683563,77.51952330694365,Minor,Clear,Rural,11
21.941803747175324,72.6297180714026,Fatal,Clear,Urban,14
20.608239869443413,72.76494274106878,Minor,Clear,Rural,7
27.879883290951245,78.60799484249945,Serious,Rainy,Highway,12
16.734956900515122,76.91834655256237,Serious,Rainy,Rural,0
18.377631233915135,78.3752275926749,Minor,Clear,Highway,22
9.97002681644087,76.27423101801041,Minor,Clear,Urban,8
17.71465516449745,78.44534639351527,Minor,Clear,Rural,21
21.491516078889433,87.13742668725926,Serious,Clear,Highway,22
20.620273148587383,73.56418743108549,Serious,Clear,Highway,9
23.27335747816379,85.54244970402875,Serious,Foggy,Urban,12
12.98587427588132,77.86751083177415,Serious,Rainy,Highway,5
29.84040212620095,77.81414066321472,Fatal,Clear,Urban,18
17.30083101818069,78.20610601652692,Fatal,Rainy,Urban,11
19.864112827387682,75.30753724089327,Minor,Foggy,Urban,9
30.07512750794458,77.89114397406382,Serious,Foggy,Rural,18
22.047725808683442,87.77544893259702,Serious,Rainy,Rural,22
10.129809399762348,76.35271065139139,Minor,Rainy,Highway,16
29.182681568931763,77.4784318988228,Minor,Rainy,Highway,3
15.208090387257673,76.0928766208566,Minor,Rainy,Rural,4
16.89781089083964,77.3517491645865,Minor,Rainy,Rural,6
20.942310818185526,72.76337479957013,Minor,Clear,Rural,22
12.437553690003883,77.34541616302907,Minor,Rainy,Rural,6
20.202512394590805,76.18163037336001,Minor,Clear,Urban,3
27.3040171367216,79.6265464192634,Minor,Rainy,Highway,4
21.02434700520336,78.70815122685576,Minor,Clear,Rural,16
14.167360671786968,75.86011815472018,Minor,Rainy,Rural,10
19.5283173448383,74.3155442231052,Minor,Clear,Rural,21
18.75878858433446,73.3952032237588,Minor,Foggy,Rural,13
16.614973534726875,76.60432760610101,Serious,Rainy,Highway,2
13.371989631624055,80.18622982749484,Minor,Foggy,Rural,11
22.78799191743837,87.5319857589216,Minor,Clear,Highway,4
19.034140552531188,72.95547912183133,Serious,Clear,Highway,0
18.86866000104178,73.25223912858343,Minor,Foggy,Highway,23
16.627737672041825,78.81499843376338,Serious,Clear,Urban,7
11.082487080612083,76.96962032305832,Minor,Rainy,Highway,22
17.316820428155406,74.23996718296645,Minor,Rainy,Highway,9
18.79982332837984,73.35885610060116,Minor,Foggy,Rural,6
16.209733947264134,78.94676090072785,Minor,Clear,Highway,2
21.716747021826095,72.66294158941552,Minor,Foggy,Rural,3
16.53031961662304,78.83783110705602,Minor,Rainy,Rural,1
13.071098944831157,79.5361733654857,Serious,Clear,Rural,8
18.47435742617556,73.92548647596303,Minor,Clear,Urban,9
22.632482229990963,88.16573956448278,Minor,Clear,Urban,1
18.96471703231967,73.08150990804639,Serious,Rainy,Rural,10
12.392819592794039,77.36976974962622,Serious,Clear,Rural,12
19.87615004343224,75.23926374849245,Serious,Foggy,Rural,5
28.948820463747367,77.38753779538847,Fatal,Clear,Rural,1
22.606127234352524,88.27794818784785,Serious,Clear,Highway,19
22.80864778054428,72.57236286112307,Minor,Foggy,Rural,4
15.295877154289643,79.33565432567194,Minor,Foggy,Rural,18
14.681495334370286,77.56114645857332,Minor,Foggy,Rural,4
29.344339034436466,77.5339198612178,Minor,Foggy,Rural,9
12.901559917989871,77.57634934039527,Minor,Rainy,Highway,5
16.86561407802588,77.17179780343537,Minor,Foggy,Rural,13
13.041217862619453,79.94149597698505,Minor,Clear,Rural,14
27.746825933129276,77.31964655756151,Minor,Foggy,Rural,9
19.711981215129153,78.18305581583118,Minor,Rainy,Urban,6
24.758533034008217,84.34988463576077,Serious,Foggy,Highway,6
24.83694734416808,77.63578279804256,Serious,Foggy,Urban,12
17.287180338535705,74.22807057762512,Serious,Foggy,Urban,18
22.948074434710346,86.87885748120536,Fatal,Rainy,Urban,6
28.12196782450665,77.26515626488984,Serious,Rainy,Highway,16
22.775901171543072,87.50975519921815,Minor,Foggy,Rural,0
29.96238463863267,77.85292029605588,Serious,Clear,Rural,14
20.328145111562957,76.7118090463687,Minor,Foggy,Highway,7
26.11279624168519,81.78699594289189,Minor,Foggy,Rural,16
19.276944499182644,72.85278790070753,Minor,Foggy,Rural,13
16.04542738003767,75.20719443229872,Serious,Clear,Rural,18
15.088027101815888,79.43678878969412,Minor,Foggy,Urban,0
12.28515296602466,77.28673697783121,Serious,Foggy,Rural,4
23.09302706689716,86.38231518006681,Minor,Rainy,Highway,8
29.211568266527873,77.07430377204828,Minor,Rainy,Urban,22
16.282156271719526,75.76475961622118,Minor,Rainy,Rural,7
20.18776769605219,72.7868200894005,Fatal,Foggy,Urban,3
21.911369671640198,77.96112126430558,Minor,Rainy,Rural,9
18.882582467223536,73.25076715650927,Minor,Foggy,Rural,6
23.138432357687552,87.37151944438092,Serious,Foggy,Urban,21
20.33752556429204,85.88995094829913,Minor,Foggy,Rural,20
28.087321688528604,77.24871594979807,Serious,Foggy,Urban,9
17.88515313143028,73.74612779759613,Serious,Foggy,Highway,14
19.019668757651825,73.02485760184682,Serious,Rainy,Rural,16
10.809676521431383,76.65173367134649,Minor,Rainy,Rural,1
29.80053150725159,77.78531274927613,Serious,Clear,Rural,0
17.00004988913863,77.57397242739133,Minor,Clear,Rural,0
29.12292958620679,77.10357772514777,Minor,Rainy,Urban,12
25.816108435918597,75.96413988040729,Minor,Rainy,Highway,13
13.229340618014634,77.2273377905474,Minor,Clear,Highway,2
25.615415936510093,77.54789883339558,Minor,Foggy,Rural,0
16.600057926998353,78.81489655035944,Minor,Rainy,Rural,19
20.719835120059077,77.80635535963768,Fatal,Rainy,Urban,7
13.010638979282277,77.99918421575546,Minor,Rainy,Rural,4
14.85106264463786,74.79613138878945,Serious,Rainy,Urban,22
23.05271022248907,86.36773056387142,Serious,Foggy,Highway,12
18.7610402268277,73.37496757878593,Minor,Clear,Urban,16
14.548636430936899,76.3315599470635,Fatal,Rainy,Rural,2
22.47032819480967,74.44003986390969,Serious,Clear,Highway,10
20.654989045777683,77.70019833870694,Minor,Foggy,Urban,5
13.908606291665889,77.54823008326593,Minor,Clear,Highway,6
20.72387588392827,77.71581820316011,Minor,Foggy,Rural,6
16.401804520909998,76.09212098097836,Minor,Clear,Urban,8
11.269907657820445,76.84340954337887,Minor,Foggy,Highway,3
27.17380784267508,79.8153054687027,Minor,Foggy,Rural,3
22.692940198205697,77.89716489037939,Minor,Rainy,Urban,10
13.928298638931588,79.89045600384614,Serious,Foggy,Rural,11
22.561514331577204,74.43196727298154,Minor,Rainy,Urban,3
27.94790437800518,76.62110472113851,Fatal,Rainy,Highway,20
11.285424459094314,76.81529501050339,Minor,Clear,Rural,20
13.637806426696681,76.55823157505735,Serious,Clear,Highway,23
30.466203779761397,76.81752897870267,Serious,Foggy,Urban,20
11.236209578165028,77.01951425779399,Serious,Foggy,Urban,2
22.207794373079093,87.95145785904931,Serious,Rainy,Urban,18
22.626057261264847,72.61290633841742,Minor,Clear,Rural,7
30.39827475044102,76.83730894498038,Minor,Rainy,Highway,0
13.038421809269915,79.0957573222636,Fatal,Foggy,Rural,5
11.155660199691233,76.80225200184222,Minor,Foggy,Urban,2
23.67358154187893,86.37719354033777,Minor,Foggy,Rural,7
27.65353559999197,76.37444331954875,Minor,Clear,Urban,12
12.92635251157997,77.54027447111713,Minor,Rainy,Urban,1
23.258859135724997,85.53373002513287,Minor,Clear,Urban,4
10.510138235073324,76.53562338947093,Serious,Rainy,Rural,11
18.885767831562823,73.17265657021395,Minor,Foggy,Urban,2
13.995239410704274,76.03442434114665,Serious,Clear,Rural,5
18.715336173504838,78.31883511103703,Serious,Clear,Urban,19
16.251592006427902,75.05849164047983,Minor,Clear,Highway,3
17.877882811731503,74.27359589028805,Serious,Foggy,Rural,5
18.768192687066154,73.37591778484314,Serious,Rainy,Urban,11
19.5581061889512,74.27060970412951,Minor,Foggy,Urban,22
21.223594451712376,86.89636974111822,Minor,Foggy,Rural,2
28.664462894118568,77.16111288673339,Serious,Foggy,Rural,20
30.110100375235444,76.90463907289114,Serious,Foggy,Urban,12
25.185819757354682,83.55410462968743,Serious,Rainy,Urban,10
22.561574407236638,88.32366687419947,Minor,Foggy,Urban,2
19.646532277776476,72.83954000924794,Serious,Clear,Rural,12
11.568752471435454,77.13409497964692,Minor,Clear,Highway,6
12.828592433228081,77.51896037671004,Serious,Clear,Rural,11
27.927482450138893,76.64874937987858,Minor,Foggy,Highway,3
11.340774431552715,77.08080444251706,Minor,Rainy,Highway,1
14.359150148252414,79.7154607268918,Minor,Clear,Urban,5
13.401208053044785,77.31911936680169,Minor,Clear,Rural,7
14.997517684452417,76.03743726117919,Minor,Foggy,Rural,17
13.862832972154134,79.97174353696663,Serious,Rainy,Rural,19
18.812025619652342,73.37030868095974,Minor,Rainy,Urban,10
27.149344199252436,79.88070982025054,Minor,Foggy,Rural,5
11.721216924762809,77.1682302742003,Serious,Clear,Urban,21
23.839132397216233,77.31136798553389,Minor,Foggy,Urban,12
15.07430477808095,74.44704572586515,Minor,Foggy,Rural,21
27.81593828690587,76.5464026899876,Minor,Rainy,Urban,15
19.865761860531997,75.17498684084002,Serious,Clear,Rural,15
19.352733467477062,73.78801646766622,Minor,Rainy,Rural,13
23.241687333855698,85.69915131894854,Minor,Clear,Highway,7
27.32391502954198,76.63403305152283,Minor,Foggy,Urban,10
13.733257503530428,77.10845711259655,Serious,Rainy,Urban,12
17.230339157263476,78.51352103507884,Serious,Rainy,Highway,20
20.693016110798784,77.74496747337741,Minor,Clear,Highway,3
14.037846054161232,76.04695531349796,Fatal,Foggy,Highway,2
12.120805600420754,77.32207792479078,Fatal,Clear,Highway,8
21.51529681064606,73.97355132357804,Minor,Foggy,Urban,6
22.655932490527064,87.9311398586382,Serious,Clear,Rural,7
16.34172136209026,75.00672687973439,Minor,Clear,Highway,1
14.10985386703757,75.90432198194095,Minor,Foggy,Rural,11
20.183382528387,76.2701685595024,Minor,Foggy,Rural,17
13.31380015857968,77.08442050169397,Serious,Clear,Urban,15
17.682265988340063,74.41729836258706,Minor,Clear,Rural,18
15.78021733916106,75.40045961720983,Serious,Foggy,Urban,10
20.422648166460984,85.91775119485553,Minor,Foggy,Urban,4
23.247521762653157,85.57255616612579,Serious,Foggy,Highway,1
29.78671965388561,76.93204697996248,Minor,Foggy,Urban,13
11.521832261066864,77.1224040152327,Minor,Clear,Highway,9
17.36494038016307,74.2157521720959,Serious,Clear,Rural,9
23.21071767400025,85.92316896697753,Minor,Foggy,Urban,15
13.328572661378463,80.19947682498079,Minor,Rainy,Urban,16
28.51397405691469,77.15202351993449,Minor,Foggy,Rural,16
29.863877110969398,77.79690847945542,Minor,Clear,Urban,7
27.83397382854567,76.58715934411404,Serious,Rainy,Rural,14
23.08689587970375,87.36659398744932,Minor,Foggy,Urban,22
18.00384311048984,78.4003765634687,Fatal,Foggy,Highway,3
21.9999181169584,72.67678735536882,Serious,Clear,Highway,8
23.128806508464425,77.82048148270685,Minor,Rainy,Rural,22
15.105776612762364,79.39026924923095,Minor,Clear,Rural,17
22.851255480307966,87.20985698257581,Minor,Foggy,Rural,12
28.52681528624368,77.10298670753245,Serious,Clear,Urban,15
28.249621527093797,77.19352224633384,Minor,Foggy,Highway,19
23.12423270506734,86.08449663794441,Minor,Clear,Urban,13
11.680400102314003,77.19782680338483,Minor,Foggy,Urban,10
24.795140507542463,77.64528114180578,Minor,Clear,Rural,13
12.58269120883391,77.41713989682012,Minor,Foggy,Highway,21
29.210754458133675,77.51931857365693,Minor,Foggy,Rural,23
17.52184328078781,78.48559237677803,Minor,Foggy,Highway,21
11.55332650630334,76.96937792676223,Serious,Foggy,Urban,14
22.532285072664518,77.34184946111132,Minor,Clear,Urban,17
18.509871283665746,73.81608651464843,Serious,Foggy,Rural,0
23.485394916704813,86.72316208081756,Minor,Rainy,Urban,1
28.107214964336862,77.2548520164667,Serious,Rainy,Urban,11
23.95558597613982,75.05655654748642,Minor,Foggy,Rural,2
12.998757750367275,77.67799962924344,Serious,Rainy,Urban,12
10.045742659747143,76.29479502130788,Minor,Clear,Highway,12
28.846498444781965,77.32629271518782,Serious,Foggy,Rural,4
30.067369508299485,76.92715740680924,Minor,Clear,Highway,10
24.316539840706678,75.28116661283221,Minor,Foggy,Rural,4
19.654937353841436,78.21402648673441,Fatal,Foggy,Highway,14
23.00958184005326,72.56051363839838,Minor,Rainy,Urban,9
10.867470743698195,76.6748478589128,Minor,Foggy,Rural,16
20.390662650721424,77.38835510261559,Minor,Rainy,Urban,22
28.005930454343993,76.69930560096986,Minor,Rainy,Urban,7
23.285125080995197,77.3341588652594,Serious,Foggy,Highway,9
23.215022321199076,77.80161392665475,Serious,Rainy,Urban,18
20.646518636644313,72.78464610177991,Minor,Rainy,Urban,1
13.189082669801653,77.32091271605184,Minor,Rainy,Rural,13
16.763867127958516,78.75833126130519,Minor,Rainy,Highway,5
18.752433753785063,73.45330814596743,Fatal,Clear,Highway,6
22.330316153648248,74.3149951657566,Minor,Clear,Highway,11
11.275032307633078,77.06249848573178,Minor,Foggy,Rural,21
28.714963044133672,77.18015371603303,Minor,Foggy,Rural,21
24.209143561363376,75.21261654769171,Fatal,Clear,Urban,22
21.86577499267196,87.57164649175037,Minor,Clear,Highway,8
26.935682464748897,80.33574764200623,Serious,Clear,Urban,7
15.655551984176714,74.2490744377478,Serious,Foggy,Rural,4
14.538498752349488,75.32566012552046,Minor,Rainy,Rural,20
29.549319467718384,77.69458853155707,Minor,Foggy,Urban,21
21.798783474767003,87.50145802450909,Minor,Rainy,Urban,16
15.811289785266027,79.10328584235312,Fatal,Rainy,Urban,0
19.961837225987335,75.5433958286734,Serious,Rainy,Rural,22
20.445354649056636,86.00465159455672,Minor,Foggy,Rural,13
10.295913330136168,76.43917039985088,Minor,Rainy,Rural,23
28.088550083041802,77.25441268928755,Minor,Foggy,Highway,13
21.184010672885684,86.76511204561906,Serious,Clear,Urban,1
19.848737461954457,75.24862726920024,Minor,Foggy,Urban,19
26.818627273476228,80.50571737144774,Minor,Foggy,Highway,4
19.303833242552184,72.82658570735072,Serious,Rainy,Highway,5
16.382612551747364,74.94632534463307,Minor,Rainy,Urban,22
27.031716764873607,75.8420953921094,Minor,Rainy,Rural,19
21.184166864652983,77.36567305325009,Fatal,Clear,Rural,2
22.95771391836499,77.32999356587376,Minor,Rainy,Rural,15
15.322714288904224,79.34016245269783,Minor,Rainy,Urban,18
24.137711274825183,85.51936238357474,Minor,Clear,Urban,11
14.259989082185049,79.77835964232814,Minor,Clear,Highway,17
20.52741402924551,86.08962353650347,Minor,Foggy,Rural,20
12.411947503859,77.32358637282108,Serious,Rainy,Urban,18
22.875097727503174,77.85845324383766,Minor,Clear,Urban,17
24.29774547455641,75.20361053725168,Serious,Foggy,Highway,10
16.477663827755464,78.8357101879045,Minor,Rainy,Highway,6
30.10495708258441,77.95489457977165,Minor,Foggy,Rural,10
15.092220657018695,74.45364710734555,Serious,Rainy,Urban,3
28.65421629754301,77.20778546162072,Serious,Rainy,Urban,2
22.55101748932125,88.35675119362952,Serious,Foggy,Urban,17
27.532931973116252,76.31020576195183,Minor,Rainy,Urban,20
12.216511132954897,77.37081429523865,Minor,Foggy,Highway,2
22.610141180178864,77.3463276085428,Minor,Clear,Rural,5
14.191978179540778,79.84498556940353,Serious,Rainy,Rural,16
10.218415241432172,76.41909958021441,Minor,Foggy,Highway,18
9.939226437636735,76.26950687917049,Minor,Foggy,Rural,20
29.632934649683875,77.71555867776644,Minor,Clear,Rural,1
22.120533310188833,87.83990186759198,Minor,Clear,Highway,7
19.88794782344941,75.3646710069319,Minor,Clear,Rural,14
17.040364416723467,74.86153776049458,Serious,Rainy,Urban,3
12.960477589386413,77.93200328942035,Fatal,Rainy,Urban,4
21.368139622677468,73.91939456884174,Serious,Clear,Highway,4
22.835075904005922,87.19004836208953,Minor,Rainy,Urban,12
13.000416542937323,78.43419303667854,Serious,Rainy,Urban,8
24.97350109601722,83.87116438767559,Fatal,Foggy,Highway,2
20.425648764497307,76.97200633965907,Fatal,Clear,Rural,10
26.314817289744642,81.4738865603634,Minor,Rainy,Urban,9
28.77732754114344,77.16727113169009,Minor,Clear,Rural,13
23.04315337735393,86.5590962903932,Minor,Foggy,Rural,9
14.01273650366775,79.88707218987452,Minor,Rainy,Rural,6
23.25765015095269,85.68104755651233,Serious,Rainy,Rural,9
19.154065078391977,78.27109915379656,Minor,Rainy,Urban,7
23.169557249814837,85.99385714436755,Serious,Rainy,Highway,6
14.641242701020861,76.46039234505476,Minor,Foggy,Highway,6
15.042712883430886,74.47439272448291,Serious,Rainy,Highway,8
14.52551999907216,76.3726804989901,Minor,Clear,Urban,8
15.447798705606766,79.26910782181953,Serious,Foggy,Highway,21
27.59422005363031,76.74934459045126,Fatal,Clear,Rural,16
19.18089951260865,78.291553269015,Serious,Rainy,Urban,18
12.166856124684234,77.24303526587136,Serious,Rainy,Rural,20
11.787379773969073,77.23003508925177,Serious,Clear,Urban,12
15.021520468483946,76.02358246835755,Serious,Clear,Rural,4
22.604282173967057,88.18180999662685,Minor,Rainy,Highway,11
21.159844303056513,86.77519713592905,Minor,Rainy,Highway,14
16.519405346367332,74.85163773809889,Minor,Rainy,Rural,18
29.190068465809546,77.50420005142976,Minor,Foggy,Rural,22
12.943416343722573,77.5506264044949,Serious,Rainy,Rural,10
21.19067205250096,86.82304068790297,Minor,Rainy,Urban,22
15.73193121668896,75.72068102002136,Minor,Rainy,Rural,22
28.73691021876291,77.17549244828025,Minor,Rainy,Highway,9
19.684066885178495,74.8130952431438,Minor,Foggy,Rural,21
26.12789523352019,77.27489749783688,Minor,Foggy,Urban,17
25.223674885251928,77.26481789423826,Minor,Foggy,Urban,23
20.986228610327636,78.66792831890591,Minor,Clear,Rural,20
27.68500779365002,76.40946891564069,Minor,Clear,Rural,3
12.025593852425242,77.32166922648035,Minor,Clear,Highway,5
27.25948820333955,79.71729795501358,Minor,Rainy,Urban,18
19.90228339193355,75.29118210738734,Serious,Foggy,Urban,9
22.925612181920474,77.86266734901925,Minor,Rainy,Urban,12
18.96287811938657,73.10742578130885,Fatal,Foggy,Highway,1
23.375634915332828,74.79693537433468,Minor,Rainy,Rural,8
12.993170646734136,78.25418072014847,Serious,Clear,Urban,11
24.839094179256133,77.2977661830773,Fatal,Foggy,Rural,10
11.815291966280407,77.23017186812578,Minor,Foggy,Highway,3
21.602319362829782,87.23284927142899,Serious,Foggy,Highway,4
30.339451731172495,76.858953880982,Minor,Foggy,Highway,5
27.80070227401425,76.51282723017341,Serious,Rainy,Urban,13
15.210042106359236,75.87505515352733,Serious,Foggy,Urban,3
13.06258227030975,79.49108350869085,Minor,Rainy,Rural,12
22.34262672251771,88.10375102640776,Fatal,Clear,Highway,18
13.501102478227166,76.8267704639255,Minor,Rainy,Highway,15
27.623464875889333,77.24673728019164,Minor,Rainy,Urban,3
23.178241928934003,86.02583190228906,Fatal,Rainy,Rural,7
12.839637525670401,77.4976226423556,Minor,Clear,Highway,9
16.089056125339624,75.4574855966857,Fatal,Clear,Urban,17
27.60862169165244,76.36821773502403,Minor,Rainy,Urban,0
16.65406944914026,76.66865589412222,Minor,Foggy,Highway,6
30.085791384526104,76.87556828170052,Fatal,Rainy,Highway,17
19.91033724770617,78.20661445386625,Minor,Rainy,Highway,5
17.26065360213914,74.67059928018078,Minor,Rainy,Urban,13
22.929740403217753,86.866714627329,Serious,Foggy,Highway,2
29.21845301343329,77.08246987218887,Serious,Foggy,Highway,9
12.997359307334502,78.40295034299928,Minor,Clear,Highway,21
12.991090803606935,77.91752871532468,Minor,Clear,Highway,12
20.403382328819706,85.93840676393295,Minor,Foggy,Rural,23
15.860595159883218,74.79727857488622,Minor,Rainy,Rural,9
26.686069896973446,77.43124813434996,Serious,Clear,Rural,22
12.415353430491692,77.41545305981768,Minor,Rainy,Rural,12
27.36293944426118,76.62811065006375,Minor,Foggy,Rural,21
16.756892505964576,74.63297299270685,Minor,Clear,Rural,13
27.136927069422462,75.94188073510242,Minor,Clear,Highway,22
16.368649638948295,76.05780105014196,Minor,Foggy,Rural,0
13.028945272466622,78.68299382094847,Serious,Clear,Highway,15
24.723299725987346,84.36928444606471,Minor,Clear,Urban,15
15.263914851270837,75.80990648546556,Serious,Rainy,Urban,6
22.339616151123003,74.35883078165968,Minor,Foggy,Urban,9
24.18219239447919,75.1769354384576,Minor,Clear,Rural,19
18.880360186119418,73.25745220650165,Minor,Clear,Highway,4
13.037483933493323,77.46286727925356,Minor,Clear,Rural,10
26.50647244424555,81.06190239636058,Serious,Rainy,Urban,1
20.3200818767703,85.81518958332916,Minor,Foggy,Rural,18
29.12879225168884,77.11392718498179,Minor,Rainy,Urban,1
14.16685100152169,76.62440699580385,Serious,Foggy,Urban,5
30.487813236164275,76.79793330983755,Minor,Clear,Rural,20
27.682984113097376,76.44753152223413,Serious,Rainy,Highway,3
27.636959798700744,76.36362498610158,Minor,Clear,Rural,10
23.160434954092196,86.06154118432542,Minor,Foggy,Urban,9
23.384911755899047,74.81275117231337,Fatal,Rainy,Highway,18
14.552619829683527,79.63194928133471,Minor,Rainy,Highway,1
14.909335382549003,76.25393260765073,Serious,Foggy,Urban,14
22.66571050979042,87.94169951930907,Minor,Clear,Highway,23
28.605636690832718,77.22837874753644,Minor,Foggy,Highway,10
23.307898888255654,86.97745950307171,Fatal,Foggy,Urban,7
29.950423350104543,76.95284558367908,Fatal,Clear,Highway,9
24.094072978919954,75.14630314776655,Minor,Foggy,Highway,5
13.000382625183905,78.79425923833,Fatal,Rainy,Highway,18
18.966403319555454,78.30707928250581,Minor,Rainy,Highway,20
18.731252562321792,73.54041211845356,Minor,Foggy,Highway,9
26.51268793453374,76.24343625446312,Serious,Foggy,Rural,8
21.04063938323277,72.74520312009614,Minor,Clear,Urban,0
20.979923605512514,78.57362114163293,Minor,Rainy,Urban,14
12.702127096127272,77.49161652590148,Serious,Foggy,Urban,18
22.055141851599025,87.7681692435598,Minor,Clear,Rural,12
21.5540174324751,87.24080717968592,Minor,Foggy,Urban,16
29.15995411161166,77.45342985390621,Minor,Rainy,Rural,23
23.19124393735281,86.01204795145797,Minor,Clear,Highway,8
22.310004436808136,77.35234347142138,Minor,Rainy,Highway,2
29.799338791240462,76.93744159456998,Fatal,Rainy,Rural,5
20.94927284442772,78.55954853792966,Serious,Foggy,Highway,21
29.96209751350412,76.91863406275988,Minor,Rainy,Highway,15
28.102092377995003,78.16022861978925,Minor,Foggy,Highway,14
10.766833064246452,76.61190336461068,Serious,Foggy,Highway,17
12.984917076843754,78.18226493231445,Serious,Foggy,Highway,22
19.483103347412865,72.81440815108189,Minor,Clear,Urban,11
14.672492123012274,76.44159054585309,Minor,Foggy,Highway,3
28.18763767928651,76.81031105759676,Minor,Clear,Urban,3
28.203390024115574,77.01426014951589,Minor,Rainy,Highway,19
17.04577948863592,77.62969724581217,Serious,Foggy,Urban,15
27.46658317730927,76.25315175262618,Minor,Clear,Rural,3
18.001515731695775,77.4430825689399,Serious,Rainy,Highway,2
13.140817380796994,77.36258481742493,Minor,Foggy,Highway,7
12.693125288437654,77.49074506803515,Minor,Clear,Rural,13
11.293606434245039,77.02241173822185,Fatal,Rainy,Urban,17
15.722582985794755,77.49398868278023,Minor,Foggy,Highway,13
10.328450618806256,76.41063877823115,Serious,Clear,Rural,23
28.615652439545407,77.19201434528142,Serious,Rainy,Urban,5
12.843794799210682,77.57110396093888,Minor,Foggy,Rural,2
16.192931713637606,78.94366593858274,Minor,Clear,Rural,13
20.198592618415933,76.23340743298361,Serious,Foggy,Urban,18
22.821442192640202,72.62154804906534,Minor,Foggy,Highway,5
13.321606906669869,77.29070016665156,Minor,Rainy,Urban,5
13.479404494537192,76.86757084787408,Minor,Rainy,Rural,16
16.212905606392017,78.98172738109972,Fatal,Clear,Urban,12
20.812626423662074,72.7280842415924,Minor,Foggy,Urban,3
19.976798908687595,73.2505020213028,Minor,Clear,Highway,21
22.065636113808527,72.65073759939071,Minor,Foggy,Rural,7
15.287980440928589,74.16488422326397,Serious,Rainy,Urban,0
15.008177260437051,74.4993630156781,Fatal,Clear,Rural,18
12.48247091053232,77.41416106056205,Minor,Clear,Highway,21
17.137514496971082,77.4597380485989,Minor,Rainy,Rural,1
20.66763722091408,77.65439200938476,Minor,Foggy,Rural,15
13.047793138673436,77.45458463117016,Fatal,Rainy,Rural,2
27.174850263341117,79.84892953814993,Minor,Clear,Rural,1
28.49131723076311,77.08783281982907,Serious,Clear,Urban,17
21.280630816707138,72.73047260057679,Minor,Foggy,Urban,2
14.258243143317893,76.61426589499415,Serious,Rainy,Urban,16
16.161513176178683,75.50211528394908,Minor,Rainy,Urban,2
14.637756597153757,76.47343364669204,Serious,Rainy,Rural,5
16.540424867698693,74.79023119420937,Minor,Clear,Urban,3
16.120352863921642,75.17155985381856,Minor,Foggy,Highway,15
14.400008861490198,76.59381135870454,Minor,Clear,Urban,12
19.468954585398976,74.03604031592579,Minor,Foggy,Highway,1
27.79366318657066,76.51763813041981,Serious,Clear,Urban,13
14.27828621861103,79.79264276825475,Minor,Rainy,Urban,9
12.84209314423443,77.54318980540219,Minor,Clear,Highway,20
25.50188202135075,77.2644731996587,Serious,Foggy,Rural,10
13.292677588657975,77.38251465619389,Serious,Clear,Rural,14
26.006217465004486,82.02964078132148,Minor,Clear,Rural,7
28.304627628225177,76.93942470718879,Minor,Foggy,Urban,10
23.230651840148624,85.64975518346304,Fatal,Foggy,Urban,18
16.666583734514496,78.78893130104187,Minor,Clear,Highway,13
18.58729312622636,73.69535929791094,Serious,Foggy,Highway,6
22.857399442978764,87.26615410250565,Serious,Foggy,Urban,22
16.126610425614047,75.3299681175015,Minor,Foggy,Rural,16
29.909507389123327,77.85279287947837,Serious,Rainy,Urban,10
28.901269539710864,77.33791143444522,Serious,Foggy,Highway,22
24.190944435975247,77.33616608929019,Minor,Clear,Rural,8
30.36864005242212,76.86334085073788,Minor,Foggy,Rural,12
15.878973887211927,74.84883057785179,Minor,Foggy,Urban,12
13.511798426122276,76.71518667104772,Minor,Rainy,Highway,15
15.897562507850084,74.89085776688935,Serious,Clear,Urban,23
23.3478441434333,85.33145500404211,Minor,Rainy,Urban,9
18.75961342145401,73.37626577421851,Minor,Clear,Highway,8
21.456845460579423,87.09796848100599,Minor,Rainy,Urban,15
20.427365830637846,72.75773375645676,Minor,Rainy,Rural,15
18.928759912096265,73.12690480175658,Minor,Clear,Highway,3
17.660336808535526,77.45029514851619,Minor,Foggy,Highway,10
22.768750279525413,87.47340701574193,Minor,Rainy,Highway,12
21.825993691803305,72.67658667198027,Fatal,Foggy,Rural,23
29.666130176196383,77.74340452322515,Minor,Clear,Urban,18
18.48539816193926,73.35022078506987,Minor,Clear,Rural,15
30.359711567710953,76.86605716701115,Fatal,Clear,Urban,10
